iteration	loss	baseline	error	formula	error	
57	1.28069901	0.20671901	0.20559175	0.00000022	(((((-0.1751*(sin(x0))+0.0325*(sin(x1))+1.2906*(sin(x2))+0.0200*(sin(x3))+-0.0820))*((0.4096*(sin(x0))+-0.1832*(sin(x1))+-0.2349*(sin(x2))+-0.1332*(sin(x3))+0.0083))))+((0.0062*(sin(x0))+-1.0305*(sin(x1))+0.1745*(sin(x2))+-0.1238*(sin(x3))+0.0773)))	
58	0.49058431	0.20528567	0.17805226	0.00000022	(((((-0.1751*(sin(x0))+0.0325*(sin(x1))+1.2906*(sin(x2))+0.0200*(sin(x3))+-0.0820))*((0.4096*(sin(x0))+-0.1832*(sin(x1))+-0.2349*(sin(x2))+-0.1332*(sin(x3))+0.0083))))+((0.0062*(sin(x0))+-1.0305*(sin(x1))+0.1745*(sin(x2))+-0.1238*(sin(x3))+0.0773)))	
59	0.52808386	0.20422390	0.18405043	0.00000022	(((((-0.1751*(sin(x0))+0.0325*(sin(x1))+1.2906*(sin(x2))+0.0200*(sin(x3))+-0.0820))*((0.4096*(sin(x0))+-0.1832*(sin(x1))+-0.2349*(sin(x2))+-0.1332*(sin(x3))+0.0083))))+((0.0062*(sin(x0))+-1.0305*(sin(x1))+0.1745*(sin(x2))+-0.1238*(sin(x3))+0.0773)))	
60	0.75376213	0.20506062	0.22095819	0.00000022	(((((-0.1751*(sin(x0))+0.0325*(sin(x1))+1.2906*(sin(x2))+0.0200*(sin(x3))+-0.0820))*((0.4096*(sin(x0))+-0.1832*(sin(x1))+-0.2349*(sin(x2))+-0.1332*(sin(x3))+0.0083))))+((0.0062*(sin(x0))+-1.0305*(sin(x1))+0.1745*(sin(x2))+-0.1238*(sin(x3))+0.0773)))	
61	0.43826067	0.20467629	0.19737388	0.00000022	(((((-0.1751*(sin(x0))+0.0325*(sin(x1))+1.2906*(sin(x2))+0.0200*(sin(x3))+-0.0820))*((0.4096*(sin(x0))+-0.1832*(sin(x1))+-0.2349*(sin(x2))+-0.1332*(sin(x3))+0.0083))))+((0.0062*(sin(x0))+-1.0305*(sin(x1))+0.1745*(sin(x2))+-0.1238*(sin(x3))+0.0773)))	
62	0.42288703	0.20556132	0.22237709	0.00000022	(((((-0.1751*(sin(x0))+0.0325*(sin(x1))+1.2906*(sin(x2))+0.0200*(sin(x3))+-0.0820))*((0.4096*(sin(x0))+-0.1832*(sin(x1))+-0.2349*(sin(x2))+-0.1332*(sin(x3))+0.0083))))+((0.0062*(sin(x0))+-1.0305*(sin(x1))+0.1745*(sin(x2))+-0.1238*(sin(x3))+0.0773)))	
63	1.09040642	0.20623712	0.21907750	0.00000022	(((((-0.1751*(sin(x0))+0.0325*(sin(x1))+1.2906*(sin(x2))+0.0200*(sin(x3))+-0.0820))*((0.4096*(sin(x0))+-0.1832*(sin(x1))+-0.2349*(sin(x2))+-0.1332*(sin(x3))+0.0083))))+((0.0062*(sin(x0))+-1.0305*(sin(x1))+0.1745*(sin(x2))+-0.1238*(sin(x3))+0.0773)))	
64	0.26058912	0.20733730	0.22824071	0.00000022	(((((-0.1751*(sin(x0))+0.0325*(sin(x1))+1.2906*(sin(x2))+0.0200*(sin(x3))+-0.0820))*((0.4096*(sin(x0))+-0.1832*(sin(x1))+-0.2349*(sin(x2))+-0.1332*(sin(x3))+0.0083))))+((0.0062*(sin(x0))+-1.0305*(sin(x1))+0.1745*(sin(x2))+-0.1238*(sin(x3))+0.0773)))	
65	0.40409556	0.20558484	0.17228822	0.00000022	(((((-0.1751*(sin(x0))+0.0325*(sin(x1))+1.2906*(sin(x2))+0.0200*(sin(x3))+-0.0820))*((0.4096*(sin(x0))+-0.1832*(sin(x1))+-0.2349*(sin(x2))+-0.1332*(sin(x3))+0.0083))))+((0.0062*(sin(x0))+-1.0305*(sin(x1))+0.1745*(sin(x2))+-0.1238*(sin(x3))+0.0773)))	
66	0.25433922	0.20416653	0.17721859	0.00000022	(((((-0.1751*(sin(x0))+0.0325*(sin(x1))+1.2906*(sin(x2))+0.0200*(sin(x3))+-0.0820))*((0.4096*(sin(x0))+-0.1832*(sin(x1))+-0.2349*(sin(x2))+-0.1332*(sin(x3))+0.0083))))+((0.0062*(sin(x0))+-1.0305*(sin(x1))+0.1745*(sin(x2))+-0.1238*(sin(x3))+0.0773)))	
67	0.78022742	0.20424204	0.20567656	0.00000022	(((((-0.1751*(sin(x0))+0.0325*(sin(x1))+1.2906*(sin(x2))+0.0200*(sin(x3))+-0.0820))*((0.4096*(sin(x0))+-0.1832*(sin(x1))+-0.2349*(sin(x2))+-0.1332*(sin(x3))+0.0083))))+((0.0062*(sin(x0))+-1.0305*(sin(x1))+0.1745*(sin(x2))+-0.1238*(sin(x3))+0.0773)))	
68	1.01516998	0.20569572	0.23331590	0.00000022	(((((-0.1751*(sin(x0))+0.0325*(sin(x1))+1.2906*(sin(x2))+0.0200*(sin(x3))+-0.0820))*((0.4096*(sin(x0))+-0.1832*(sin(x1))+-0.2349*(sin(x2))+-0.1332*(sin(x3))+0.0083))))+((0.0062*(sin(x0))+-1.0305*(sin(x1))+0.1745*(sin(x2))+-0.1238*(sin(x3))+0.0773)))	
69	0.18724066	0.20716922	0.23516576	0.00000022	(((((-0.1751*(sin(x0))+0.0325*(sin(x1))+1.2906*(sin(x2))+0.0200*(sin(x3))+-0.0820))*((0.4096*(sin(x0))+-0.1832*(sin(x1))+-0.2349*(sin(x2))+-0.1332*(sin(x3))+0.0083))))+((0.0062*(sin(x0))+-1.0305*(sin(x1))+0.1745*(sin(x2))+-0.1238*(sin(x3))+0.0773)))	
70	0.06937727	0.20689204	0.20162597	0.00000022	(((((-0.1751*(sin(x0))+0.0325*(sin(x1))+1.2906*(sin(x2))+0.0200*(sin(x3))+-0.0820))*((0.4096*(sin(x0))+-0.1832*(sin(x1))+-0.2349*(sin(x2))+-0.1332*(sin(x3))+0.0083))))+((0.0062*(sin(x0))+-1.0305*(sin(x1))+0.1745*(sin(x2))+-0.1238*(sin(x3))+0.0773)))	
