iteration	loss	baseline	error	formula	error	
51	0.42714077	0.45441613	0.22591138	0.00000000	(((((0.9592*(x0)+0.0365*(x1)+-0.3163*(x2)+0.0365*(x3)+0.0365*(x4)+-0.0365))*((0.3530*(x0)+0.0007*(x1)+-0.8400*(x2)+0.0007*(x3)+0.0007*(x4)+-0.0007))))-((0.3250*((x0)**2)+-0.0000*((x1)**2)+0.2966*((x2)**2)+0.0000*((x3)**2)+0.0000*((x4)**2)+-0.0000)))	
52	0.41454759	0.44319269	0.22994779	0.00000000	(((((0.9592*(x0)+0.0365*(x1)+-0.3163*(x2)+0.0365*(x3)+0.0365*(x4)+-0.0365))*((0.3530*(x0)+0.0007*(x1)+-0.8400*(x2)+0.0007*(x3)+0.0007*(x4)+-0.0007))))-((0.3250*((x0)**2)+-0.0000*((x1)**2)+0.2966*((x2)**2)+0.0000*((x3)**2)+0.0000*((x4)**2)+-0.0000)))	
53	1.56030595	0.43533844	0.28610763	0.00000000	(((((0.9592*(x0)+0.0365*(x1)+-0.3163*(x2)+0.0365*(x3)+0.0365*(x4)+-0.0365))*((0.3530*(x0)+0.0007*(x1)+-0.8400*(x2)+0.0007*(x3)+0.0007*(x4)+-0.0007))))-((0.3250*((x0)**2)+-0.0000*((x1)**2)+0.2966*((x2)**2)+0.0000*((x3)**2)+0.0000*((x4)**2)+-0.0000)))	
54	0.21659337	0.42421308	0.21283153	0.00000000	(((((0.9592*(x0)+0.0365*(x1)+-0.3163*(x2)+0.0365*(x3)+0.0365*(x4)+-0.0365))*((0.3530*(x0)+0.0007*(x1)+-0.8400*(x2)+0.0007*(x3)+0.0007*(x4)+-0.0007))))-((0.3250*((x0)**2)+-0.0000*((x1)**2)+0.2966*((x2)**2)+0.0000*((x3)**2)+0.0000*((x4)**2)+-0.0000)))	
55	4.86411619	0.42882890	0.51652956	0.00000000	(((((0.9592*(x0)+0.0365*(x1)+-0.3163*(x2)+0.0365*(x3)+0.0365*(x4)+-0.0365))*((0.3530*(x0)+0.0007*(x1)+-0.8400*(x2)+0.0007*(x3)+0.0007*(x4)+-0.0007))))-((0.3250*((x0)**2)+-0.0000*((x1)**2)+0.2966*((x2)**2)+0.0000*((x3)**2)+0.0000*((x4)**2)+-0.0000)))	
56	2.99158263	0.42607328	0.37371668	0.00000000	(((((0.9592*(x0)+0.0365*(x1)+-0.3163*(x2)+0.0365*(x3)+0.0365*(x4)+-0.0365))*((0.3530*(x0)+0.0007*(x1)+-0.8400*(x2)+0.0007*(x3)+0.0007*(x4)+-0.0007))))-((0.3250*((x0)**2)+-0.0000*((x1)**2)+0.2966*((x2)**2)+0.0000*((x3)**2)+0.0000*((x4)**2)+-0.0000)))	
57	0.51448840	0.41691455	0.24289922	0.00000000	(((((0.9592*(x0)+0.0365*(x1)+-0.3163*(x2)+0.0365*(x3)+0.0365*(x4)+-0.0365))*((0.3530*(x0)+0.0007*(x1)+-0.8400*(x2)+0.0007*(x3)+0.0007*(x4)+-0.0007))))-((0.3250*((x0)**2)+-0.0000*((x1)**2)+0.2966*((x2)**2)+0.0000*((x3)**2)+0.0000*((x4)**2)+-0.0000)))	
58	2.56209493	0.41387540	0.35613188	0.00000000	(((((0.9592*(x0)+0.0365*(x1)+-0.3163*(x2)+0.0365*(x3)+0.0365*(x4)+-0.0365))*((0.3530*(x0)+0.0007*(x1)+-0.8400*(x2)+0.0007*(x3)+0.0007*(x4)+-0.0007))))-((0.3250*((x0)**2)+-0.0000*((x1)**2)+0.2966*((x2)**2)+0.0000*((x3)**2)+0.0000*((x4)**2)+-0.0000)))	
59	2.45335436	0.41031724	0.34271222	0.00000000	(((((0.9592*(x0)+0.0365*(x1)+-0.3163*(x2)+0.0365*(x3)+0.0365*(x4)+-0.0365))*((0.3530*(x0)+0.0007*(x1)+-0.8400*(x2)+0.0007*(x3)+0.0007*(x4)+-0.0007))))-((0.3250*((x0)**2)+-0.0000*((x1)**2)+0.2966*((x2)**2)+0.0000*((x3)**2)+0.0000*((x4)**2)+-0.0000)))	
60	0.20768283	0.40005741	0.20512052	0.00000000	(((((0.9592*(x0)+0.0365*(x1)+-0.3163*(x2)+0.0365*(x3)+0.0365*(x4)+-0.0365))*((0.3530*(x0)+0.0007*(x1)+-0.8400*(x2)+0.0007*(x3)+0.0007*(x4)+-0.0007))))-((0.3250*((x0)**2)+-0.0000*((x1)**2)+0.2966*((x2)**2)+0.0000*((x3)**2)+0.0000*((x4)**2)+-0.0000)))	
61	2.44385862	0.39825800	0.36406931	0.00000000	(((((0.9592*(x0)+0.0365*(x1)+-0.3163*(x2)+0.0365*(x3)+0.0365*(x4)+-0.0365))*((0.3530*(x0)+0.0007*(x1)+-0.8400*(x2)+0.0007*(x3)+0.0007*(x4)+-0.0007))))-((0.3250*((x0)**2)+-0.0000*((x1)**2)+0.2966*((x2)**2)+0.0000*((x3)**2)+0.0000*((x4)**2)+-0.0000)))	
